word,ipa
farha,fɑɹhə
faria,fɑɹiə
farly,fɑɹɫi
farms,fɑɹmz
farms,fɑɹmz
farra,fɑɹə
farry,fæɹi
fart,fɑɹt
farve,fɑɹv
fata,fɑtə
fatah,fətɑ
fateh,fɑtɛ
fath,fæθ
fatwa,fɑtwɑ
fauci,fɔsi
faull,fɔɫ
fault,fɔɫt
faure,fɔɹ
fauss,fɔs
fava,fɑvə
fave,feɪv
faver,feɪvɝ
favia,fɑviə
favor,feɪvɝ
faw,fɔ
faxed,fækst
fayes,feɪz
fayme,feɪm
fayne,feɪn
faz,fæz
fazed,feɪzd
fes,feɪz
fear,fɪɹ
fears,fɪɹz
feast,fist
feats,fits
feces,fisiz
feds,fɛdz
fede,fid
feder,fɛdɝ
fedor,fɛdɝ
fee,fi
feels,fiɫz
fees,fiz
fegan,fɛɡən
fehl,fɛɫ
feige,fidʒ
feil,fiɫ
fein,faɪn
feins,faɪnz
feint,feɪnt
feist,faɪst
feith,faɪθ
feitz,faɪts
fela,fɛɫə
felch,fɛɫtʃ
felda,fɛɫdə
felde,fɛɫd
felis,fɛɫɪs
feliz,fɛɫɪz
fell,fɛɫ
fells,fɛɫz
felon,fɛɫən
felt,fɛɫt
felts,fɛɫts
feltz,fɛɫts
femme,fɛm
femur,fimɝ
fend,fɛnd
fends,fɛndz
feng,fɛŋ
fenno,fɛnoʊ
fent,fɛnt
fer,fɛɹ
fera,fɛɹə
ferd,fɝd
ferko,fɝkoʊ
ferm,fɝm
ferra,fɛɹə
ferri,fɛɹi
ferro,fɛɹoʊ
fery,fɛɹi
fest,fɛst
fests,fɛsts
fetal,fitəɫ
fett,fɛt
fetus,fitəs
fetz,fɛts
feuer,fjuɝ
feur,fɝ
feutz,fjuts
few,fju
fewer,fjuɝ
fey,feɪ
fi,faɪ
fiats,fiæts
fiber,faɪbɝ
ficco,fɪkoʊ
fick,fɪk
ficom,fɪkɑm
fides,faɪdz
fie,fi
fief,fif
field,fiɫd
fiene,fin
fife,faɪf
fifi,fifi
fifth,fɪfθ
fifty,fɪfti
fig,fɪɡ
figg,fɪɡ
fight,faɪt
figs,fɪɡz
fikes,faɪks
fila,faɪɫə
filch,fɪɫtʃ
filed,faɪɫd
filer,faɪɫɝ
files,faɪɫz
fill,fɪɫ
filla,fɪɫə
filly,fɪɫi
films,fɪɫmz
filo,fiɫoʊ
fima,fimə
fin,fɪn
finan,fɪnən
finck,fɪŋk
fini,fini
finks,fɪŋks
finn,fɪn
finne,fɪn
finns,fɪnz
fins,fɪnz
fiori,fiɔɹi
fipps,fɪps
fire,faɪɝ
fired,faɪɝd
fires,faɪɹz
firm,fɝm
firma,fɝmə
firms,fɝmz
firs,fɝz
firth,fɝθ
fis,fɪs
fisch,fɪʃ
fish,fɪʃ
fishy,fɪʃi
fisks,fɪsks
fiss,fɪs
fit,fɪt
fitch,fɪtʃ
fites,faɪts
fits,fɪts
fitt,fɪt
fitts,fɪts
fives,faɪvz
fives,faɪvz
fixer,fɪksɝ
fizer,faɪzɝ
flack,fɫæk
flag,fɫæɡ
flaig,fɫeɪɡ
flair,fɫɛɹ
flake,fɫeɪk
flam,fɫæm
flame,fɫeɪm
flamm,fɫæm
flap,fɫæp
flare,fɫɛɹ
flash,fɫæʃ
flath,fɫæθ
flats,fɫæts
flaws,fɫɔz
flay,fɫeɪ
flea,fɫi
fleas,fɫiz
flees,fɫiz
fleig,fɫiɡ
flett,fɫɛt
flew,fɫu
flick,fɫɪk
flim,fɫɪm
fling,fɫɪŋ
flinn,fɫɪn
flint,fɫɪnt
flips,fɫɪps
flis,fɫɪs
flit,fɫɪt
float,fɫoʊt
flock,fɫɑk
floe,fɫoʊ
flog,fɫɑɡ
flohr,fɫɑɹ
flom,fɫɑm
flood,fɫəd
flook,fɫʊk
floss,fɫɑs
flour,fɫaʊɹ
flout,fɫaʊt
flow,fɫoʊ
flows,fɫoʊz
flu,fɫu
fluck,fɫək
fludd,fɫəd
fluff,fɫəf
fluhr,fɫʊɹ
fluid,fɫuɪd
flung,fɫəŋ
flury,fɫuɹi
flush,fɫəʃ
flute,fɫut
fluty,fɫuti
flux,fɫəks
flye,fɫaɪ
flynn,fɫɪn
foal,foʊɫ
foam,foʊm
foams,foʊmz
foard,fɔɹd
fobbs,fɑbz
focht,fɑkt
foe,foʊ
foell,fiɫ
foes,foʊz
fog,fɔɡ
foggs,fɑɡz
foggy,fɑɡi
fogs,fɔɡz
fogy,foʊɡi
foie,fɔɪ
foist,fɔɪst
fold,foʊɫd
foley,foʊɫi
folic,fɑɫɪk
folks,foʊks
folly,fɑɫi
fomby,fɑmbi
foner,foʊnɝ
fong,fɔŋ
foods,fudz
foods,fudz
fooks,fʊks
fools,fuɫz
foong,fuŋ
foos,fuz
foose,fus
foot,fʊt
foote,fʊt
fop,fɔp
for,fɔɹ
for,fɹɝ
fora,fɔɹə
foran,fɔɹən
foray,fɔɹeɪ
fords,fɔɹdz
foret,fɔɹt
forge,fɔɹdʒ
forie,fɔɹi
fork,fɔɹk
form,fɔɹm
forma,fɔɹmə
forry,fɔɹi
fort,fɔɹt
forth,fɔɹθ
forti,fɔɹti
forty,fɔɹti
forza,fɔɹzə
fosse,fɑs
foti,foʊti
fouhy,fuhi
foul,faʊɫ
foulk,faʊɫk
found,faʊnd
foust,faʊst
fouty,faʊti
fowle,faʊəɫ
foxy,fɑksi
foye,fɔɪ
foyle,fɔɪɫ
fraas,fɹɑz
frail,fɹeɪɫ
fraim,fɹeɪm
fram,fɹæm
frame,fɹeɪm
franc,fɹæŋk
frans,fɹænz
franz,fɹænz
fraph,fɹæf
frase,fɹeɪz
fraud,fɹɔd
fraum,fɹaʊm
freak,fɹik
frean,fɹin
frech,fɹɛk
freck,fɹɛk
freds,fɹɛdz
free,fɹi
freeh,fɹi
freel,fɹiɫ
freen,fɹin
frees,fɹiz
freet,fɹit
frei,fɹaɪ
freis,fɹiz
fremd,fɹɛmd
frere,fɹɛɹ
frese,fɹiz
fresh,fɹɛʃ
frett,fɹɛt
freud,fɹɔɪd
frew,fɹu
freys,fɹeɪz
friar,fɹaɪɝ
fried,fɹid
frisk,fɹɪsk
frist,fɹɪst
frith,fɹɪθ
frog,fɹɑɡ
frogg,fɹɑɡ
froh,fɹoʊ
frond,fɹɑnd
front,fɹənt
fross,fɹɔs
frown,fɹaʊn
frueh,fɹu
fruge,fɹudʒ
fruit,fɹut
fruth,fɹuθ
fry,fɹaɪ
fryar,fɹaɪɝ
frye,fɹaɪ
fs,ɛfɛs
fu,fu
fucci,futʃi
fucks,fəks
fudge,fədʒ
fuel,fjuəɫ
fuge,fjudʒ
fugue,fjuɡ
fuhr,fʊɹ
fuji,fudʒi
fuke,fuk
fuld,fʊɫd
fulk,fəɫk
fulks,fəɫks
fully,fʊɫi
fulop,fuɫəp
fultz,fʊɫts
fumed,fjumd
fumi,fjumi
fund,fənd
funds,fəndz
funds,fəndz
fung,fəŋ
funke,fəŋk
funks,fəŋks
funny,fəni
fuqua,fukwə
fur,fɝ
furey,fjʊɹi
furrs,fɝz
furrh,fɝ
furs,fɝz
furst,fɝst
fuse,fjuz
fuss,fəs
fust,fəst
futch,fətʃ
futon,futɑn
fuzz,fəz
fuzzy,fəzi
fyfe,faɪf
fyock,fjɑk
gaal,ɡɑɫ
gaba,ɡɑbə
gabay,ɡæbeɪ
gabby,ɡæbi
gabel,ɡəbɛɫ
gabie,ɡæbi
gabon,ɡəbɑn
gaby,ɡæbi
gacy,ɡeɪsi
gad,ɡæd
gaddy,ɡædi
gads,ɡædz
gae,ɡaɪ
gael,ɡeɪɫ
gaetz,ɡits
gaff,ɡæf
gaga,ɡɑɡə
gagel,ɡæɡəɫ
gager,ɡeɪɡɝ
gagne,ɡæɡni
gahli,ɡɑɫi
gahn,ɡæn
gai,ɡeɪ
gaier,ɡeɪɝ
gails,ɡeɪɫz
gaily,ɡeɪɫi
galeb,ɡæɫəb
galef,ɡæɫəf
gales,ɡeɪɫz
gali,ɡɑɫi
galie,ɡeɪɫi
galik,ɡæɫɪk
galka,ɡæɫkə
galla,ɡæɫə
galle,ɡeɪɫ
galli,ɡæɫi
gallo,ɡæɫoʊ
galls,ɡɔɫz
gals,ɡæɫz
galus,ɡæɫɪs
gama,ɡɑmə
gamba,ɡæmbə
games,ɡeɪmz
gamel,ɡɑməɫ
gamer,ɡeɪmɝ
games,ɡeɪmz
gamez,ɡɑmɛz
gamm,ɡæm
gamp,ɡæmp
gamut,ɡæmət
ganda,ɡændə
ganem,ɡænɪm
ganey,ɡeɪni
gangs,ɡæŋz
ganic,ɡænɪk
ganis,ɡænɪs
gann,ɡæn
ganoe,ɡænoʊ
gans,ɡænz
gant,ɡænt
gantz,ɡænts
gao,ɡaʊ
gap,ɡæp
gape,ɡeɪp
gappa,ɡæpə
gar,ɡɑɹ
garb,ɡɑɹb
gard,ɡɑɹd
garde,ɡɑɹd
gare,ɡɛɹ
gared,ɡæɹəd
garey,ɡæɹi
garg,ɡɑɹɡ
garis,ɡæɹɪs
garl,ɡɑɹɫ
garms,ɡɑɹmz
garn,ɡɑɹn
garon,ɡɑɹɔn
garp,ɡɑɹp
garps,ɡɑɹps
garro,ɡɑɹoʊ
gars,ɡɑɹz
garst,ɡɑɹst
garys,ɡæɹiz
garza,ɡɑɹzə
gass,ɡæsɪz
gase,ɡeɪz
gases,ɡæsəz
gash,ɡæʃ
gaska,ɡɑskə
gasp,ɡæsp
gasps,ɡæsps
gass,ɡæs
gat,ɡæt
gate,ɡeɪt
gates,ɡeɪts
gath,ɡæθ
gatz,ɡæts
gau,ɡoʊ
gaudy,ɡɔdi
gaugh,ɡɔ
gaul,ɡɔɫ
gauls,ɡɔɫz
gause,ɡɔz
gauss,ɡaʊs
gave,ɡeɪv
gaw,ɡɔ
gawel,ɡɔəɫ
gawk,ɡɔk
gawky,ɡɔki
gawne,ɡɔn
gayer,ɡeɪɝ
gays,ɡeɪz
gaz,ɡɑz
gazas,ɡɑzəz
gazed,ɡeɪzd
gear,ɡɪɹ
gears,ɡɪɹz
gebel,ɡɛbəɫ
gecko,ɡɛkoʊ
gee,dʒi
geeks,ɡiks
geena,ɡinə
geer,ɡɪɹ
geers,ɡiɝz
gees,dʒis
geese,ɡis
geez,dʒiz
gegg,dʒɛɡ
gehrt,ɡɛɹt
geib,ɡaɪb
geier,ɡaɪɝ
geil,ɡaɪɫ
geis,ɡaɪz
geiss,ɡaɪs
gekko,ɡɛkoʊ
gelb,dʒɛɫb
gell,dʒɛɫ
gelli,ɡɛɫi
gerst,ɡɝst
gert,ɡɝt
gerty,dʒɝti
gery,dʒɛɹi
geske,dʒɛsk
gess,dʒɛs
gest,dʒɛst
get,ɡɛt
gets,ɡɛts
getty,ɡɛti
getz,ɡɛts
gheen,ɡin
ghio,ɡaɪoʊ
ghosh,ɡɑʃ
gias,dʒiəz
giang,dʒiɑŋ
giap,dʒiæp
giard,dʒɑɹd
gib,ɡɪb
gibb,dʒɪb
gibbs,ɡɪbz
gibby,dʒɪbi
gide,ʒid
gier,dʒɪɹ
gies,ɡiz
giese,dʒis
gift,ɡɪft
gifts,ɡɪfs
gila,ɡiɫə
gilb,ɡɪɫb
gilby,ɡɪɫbi
gild,ɡɪɫd
gills,ɡɪɫz
gilly,ɡɪɫi
gilt,ɡɪɫt
gilts,ɡɪɫts
gimli,ɡɪmɫi
gimme,ɡɪmi
gin,dʒɪn
ginn,dʒɪn
ginsu,ɡɪnsu
gipp,dʒɪp
gird,ɡɝd
gire,ɡaɪɹ
giren,ɡɪɹən
girl,ɡɝɫ
girls,ɡɝɫz
girod,ʒɝɑd
gish,ɡɪʃ
gissi,ɡɪsi
gisu,dʒɪsu
githa,dʒɪðə
givan,ɡɪvən
given,ɡɪvən
giver,ɡɪvɝ
gives,ɡɪvz
giza,ɡizə
glab,ɡɫæb
glad,ɡɫæd
glahn,ɡɫæn
glare,ɡɫɛɹ
glatt,ɡɫæt
glaza,ɡɫɑzə
gleba,ɡɫibə
glee,ɡɫi
glens,ɡɫɛnz
glib,ɡɫɪb
glick,ɡɫɪk
glide,ɡɫaɪd
glitz,ɡɫɪts
glo,ɡɫoʊ
globe,ɡɫoʊb
glod,ɡɫɑd
gloe,ɡɫoʊ
gloom,ɡɫum
gloor,ɡɫʊɹ
glore,ɡɫɔɹ
gloss,ɡɫɔs
gloyd,ɡɫɔɪd
glue,ɡɫu
glued,ɡɫud
glum,ɡɫəm
gluth,ɡɫuθ
gm,dʒiɛm
gnann,næn
gnats,næts
gnaw,nɔ
go,ɡoʊ
goa,ɡoʊə
goal,ɡoʊɫ
goals,ɡoʊɫz
goans,ɡoʊnz
goard,ɡɔɹd
goats,ɡoʊts
goats,ɡoʊts
goben,ɡɑbən
gobie,ɡoʊbi
god,ɡɑd
goda,ɡoʊdə
godoy,ɡɑdɔɪ
gods,ɡɑdz
goe,ɡoʊ
goens,ɡoʊnz
goer,ɡoʊɝ
goers,ɡoʊɝz
goetz,ɡɛts
goff,ɡɔf
goga,ɡoʊɡə
gogh,ɡoʊ
gohr,ɡɑɹ
goin,ɡoʊən
going,ɡoʊɪn
gojko,ɡɔɪkɔ
golan,ɡəɫɑn
golay,ɡɑɫeɪ
gold,ɡoʊɫd
golde,ɡoʊɫd
golen,ɡɑɫən
golf,ɡɑɫf
golfs,ɡɑɫfs
golfs,ɡɑɫfs
golla,ɡɑɫə
golle,ɡɑɫ
goma,ɡoʊmə
gonda,ɡɑndə
goner,ɡɑnɝ
gong,ɡɔŋ
gooch,ɡutʃ
good,ɡɪd
goods,ɡʊdz
gooda,ɡʊdə
goode,ɡʊd
goody,ɡʊdi
goof,ɡuf
goofy,ɡufi
gook,ɡʊk
goold,ɡuɫd
goop,ɡup
gopi,ɡoʊpi
goral,ɡɔɹəɫ
goran,ɡɔɹən
gorby,ɡɔɹbi
gores,ɡɔɹz
gored,ɡɔɹd
gorey,ɡɔɹi
gorge,ɡɔɹdʒ
goria,ɡɔɹiə
gorka,ɡɔɹkə
gorky,ɡɔɹki
gort,ɡɔɹt
gory,ɡɔɹi
gosh,ɡɑʃ
goss,ɡɔs
gosse,ɡɑs
goth,ɡɑθ
gotta,ɡɑtə
gotti,ɡɑti
goude,ɡaʊd
goudy,ɡaʊdi
gouin,ɡwin
gould,ɡuɫd
gout,ɡaʊt
gouty,ɡaʊti
govea,ɡəviə
gow,ɡaʊ
gowdy,ɡaʊdi
gowen,ɡaʊən
gower,ɡaʊɝ
gown,ɡaʊn
goy,ɡɔɪ
goyas,ɡɔɪəz
grab,ɡɹæb
grad,ɡɹæd
grade,ɡɹeɪd
grads,ɡɹædz
graef,ɡɹif
graf,ɡɹæf
graff,ɡɹæf
gragg,ɡɹæɡ
grahl,ɡɹɑɫ
grain,ɡɹeɪn
grall,ɡɹɔɫ
grama,ɡɹæmə
grams,ɡɹæmz
gran,ɡɹæn
grand,ɡɹænd
gras,ɡɹɑ
grata,ɡɹɑtə
gratz,ɡɹæts
grau,ɡɹaʊ
graue,ɡɹaʊ
graul,ɡɹɔɫ
grave,ɡɹeɪv
grawe,ɡɹɔ
grays,ɡɹeɪz
graye,ɡɹeɪ
grays,ɡɹeɪz
graze,ɡɹeɪz
grear,ɡɹɪɹ
great,ɡɹeɪt
grebe,ɡɹib
grech,ɡɹɛk
greek,ɡɹik
green,ɡɹin
greer,ɡɹɪɹ
greet,ɡɹit
grefe,ɡɹif
gregs,ɡɹɛɡz
greig,ɡɹiɡ
greis,ɡɹiz
grell,ɡɹɛɫ
gresh,ɡɹɛʃ
gress,ɡɹɛs
greve,ɡɹiv
grew,ɡɹu
grewe,ɡɹu
grey,ɡɹeɪ
grid,ɡɹɪd
grids,ɡɹɪdz
grier,ɡɹiɹ
gries,ɡɹaɪz
griff,ɡɹɪf
grigg,ɡɹɪɡ
grill,ɡɹɪɫ
grima,ɡɹimə
grine,ɡɹaɪn
gring,ɡɹɪŋ
grins,ɡɹɪnz
grip,ɡɹɪp
gritz,ɡɹɪts
groan,ɡɹoʊn
groat,ɡɹoʊt
grobe,ɡɹoʊb
groep,ɡɹoʊp
groft,ɡɹɑft
groin,ɡɹɔɪn
grom,ɡɹɑm
groom,ɡɹum
groot,ɡɹut
grote,ɡɹoʊt
group,ɡɹup
grow,ɡɹoʊ
growl,ɡɹaʊɫ
grown,ɡɹoʊn
grub,ɡɹəb
grube,ɡɹub
grue,ɡɹu
gruen,ɡɹun
gruhn,ɡɹun
grum,ɡɹəm
grun,ɡɹən
grund,ɡɹənd
grunt,ɡɹənt
grzyb,ɡɝzɪb
gu,ɡu
guam,ɡwɑm
guava,ɡwɑvə
guay,ɡeɪ
guba,ɡubə
guber,ɡjubɝ
gude,ɡjud
gue,ɡju
guess,ɡɛs
guest,ɡɛst
guezs,ɡɛzɪz
guffy,ɡəfi
guhl,ɡəɫ
guice,ɡaɪs
guidi,ɡidi
guier,ɡaɪɝ
guile,ɡaɪɫ
guill,ɡɪɫ
guilt,ɡɪɫt
guin,ɡɪn
guion,ɡwiɔn
guise,ɡaɪz
gul,ɡəɫ
gulfs,ɡəɫfs
gulfs,ɡəɫfs
gull,ɡəɫ
gulla,ɡəɫə
gulli,ɡuɫi
gullo,ɡuɫoʊ
gully,ɡəɫi
gulps,ɡəɫps
gum,ɡəm
gumi,ɡumi
gumm,ɡəm
gummi,ɡəmi
gump,ɡəmp
gumpp,ɡəmp
gums,ɡəmz
gun,ɡən
gunby,ɡənbi
gundy,ɡəndi
gung,ɡəŋ
gunia,ɡuniə
gunns,ɡənz
gunny,ɡəni
guns,ɡənz
gupta,ɡʊptə
gurit,ɡʊɹɪt
gurry,ɡɝi
gurtz,ɡɝts
gurus,ɡuɹuz
gurus,ɡuɹuz
guse,ɡjuz
gusky,ɡəski
gussy,ɡəsi
gusts,ɡəsts
gusty,ɡəsti
guth,ɡuθ
gutt,ɡət
guys,ɡaɪz
guyer,ɡaɪɝ
guyon,ɡaɪən
guys,ɡaɪz
guzek,ɡuzɛk
gway,ɡweɪ
gwinn,ɡwɪn
gwynn,ɡwɪn
gyger,ɡaɪɡɝ
gyi,ɡi
gyms,dʒɪmz
gyn,ɡaɪn
gyp,dʒɪp
gyr,dʒaɪɹ
h,eɪtʃ
haack,hɑk
haaf,hɑf
haak,hɑk
haan,hɑn
haar,hɑɹ
haase,hɑs
habig,hæbɪɡ
habit,hæbət
habs,hæbz
haby,heɪbi
hack,hæk
hacke,hæk
hackl,hækəɫ
hada,hɑdə
hadar,hædɝ
hadd,hæd
hadnt,hædən
hafen,hæfən
hafey,heɪfi
haff,hæf
hafts,hæfs
hafta,hæftə
hafts,hæfts
hafts,hæfts
haga,hɑɡə
hagar,heɪɡɝ
hagel,hæɡəɫ
hager,heɪɡɝ
hagge,hæɡ
hagin,hæɡɪn
hague,heɪɡ
hagy,heɪɡi
hahl,hɑɫ
hahn,hɑn
haid,heɪd
haigs,heɪɡz
haik,heɪk
haile,heɪɫ
haim,heɪm
hains,heɪnz
hair,hɛɹ
hairr,hɛɹ
haist,hɑɪst
haith,heɪθ
haiti,heɪti
hajdu,hɑjdu
hajek,haɪɛk
hajj,hædʒ
hake,heɪk
hakim,ɑkim
hakki,hæki
hakon,hækən
hals,hæɫz
hald,hɔɫd
hale,heɪɫ
hales,heɪɫz
half,hæf
halfs,hæfs
hall,hɔɫ
halla,hæɫə
halle,hæɫ
halls,hɔɫz
halm,hɑm
halt,hɔɫt
ham,hæm
hamas,hɑmɑs
hamby,hæmbi
hamed,hæmd
hamel,hæməɫ
hames,heɪmz
hamm,hæm
hamor,hæmɝ
hampe,hæmp
hans,hænz
hance,hæns
handa,hændə
hands,hænz
hane,heɪn
hanel,hænəɫ
hanes,heɪnz
hanf,hænf
hanft,hænft
hanis,hæniz
hanke,hæŋk
hanky,hæŋki
hano,hɑnoʊ
hanta,hɑntə
hany,heɪni
hao,haʊ
hap,hæp
happe,hæp
happy,hæpi
haq,hæk
haque,hæk
hara,hɛɹə
harb,hɑɹb
harc,hɑɹk
hards,hɑɹdz
hardt,hɑɹt
hardy,hɑɹdi
hares,hɛɹz
haren,hɛɹən
hares,hɛɹz
harff,hɑɹf
hari,hɑɹi
haris,hɛɹɪs
hariz,hɛɹɪz
harju,hɑɹju
harl,hɑɹɫ
harle,hɑɹəɫ
harm,hɑɹm
harms,hɑɹmz
harn,hɑɹn
harne,hɑɹn
haro,hɑɹoʊ
harpe,hɑɹp
harps,hɑɹps
harra,hɑɹə
harts,hɑɹts
harth,hɑɹθ
harts,hɑɹts
harty,hɑɹti
has,hæz
hasch,hæʃ
hase,heɪz
hasek,hɑsɛk
hash,hæʃ
hashi,hæʃi
haso,hɑsoʊ
hasse,hɑs
hasta,ɑstə
haste,heɪst
hat,hæt
hata,hɑtə
hater,heɪtɝ
hates,heɪts
haton,ætɔn
hats,hæts
hatty,hæti
hau,haʊ
hauch,hɔtʃ
hauer,haʊɝ
hauf,hɔf
hauff,hɔf
haugh,hɔ
hauk,hɔk
haul,hɔɫ
hauls,hɔɫz
haun,hɔn
haupt,hɔpt
haury,hɔɹi
hausa,haʊsə
hauss,haʊs
haute,hoʊt
hauth,hɔθ
have,hæv
haves,hævz
havin,hævɪn
havoc,hævək
hawe,hɔ
hawke,hɔk
hawks,hɔks
hawn,hɔn
haws,hɔz
hayek,heɪɪk
hayes,heɪz
hayne,heɪn
hays,heɪz
haze,heɪz
he,hi
hell,hiɫ
heads,hɛdz
heads,hɛdz
heal,hiɫ
healy,hiɫi
heape,hip
heaps,hips
heard,hɝd
hearl,hɝɫ
hears,hiɹz
heats,hits
heats,hits
heave,hiv
hebda,hɛbdə
hebe,hib
hebel,hɛbəɫ
hecht,hɛkt
hecks,hɛks
heda,heɪdə
hedda,hɛdə
hedi,hɛdi
hedin,hɛdɪn
hees,hiz
heese,hiz
hefei,həfeɪ
heft,hɛft
hefti,hɛfti
hege,hidʒ
hegel,hɛɡəɫ
heger,hiɡɝ
hegge,hɛɡ
hegna,hɛɡnə
hehir,hɛhɪɹ
hehn,hɛn
heid,haɪd
heier,haɪɝ
heim,haɪm
heini,haɪni
heins,haɪnz
heiny,haɪni
heir,ɛɹ
heiss,haɪs
heit,haɪt
heitz,haɪts
held,hɛɫd
helds,hɛɫdz
helin,hɛɫɪn
helke,hɛɫk
hells,hɛɫz
helle,hɛɫ
hello,hɛɫoʊ
helma,hɛɫmə
helms,hɛɫmz
helot,hɛɫət
help,hɛɫp
helps,hɛɫps
hem,hɛm
hemel,hɛməɫ
hemme,hɛm
hemo,himoʊ
hemry,hɛmɹi
hemy,hɛmi
hens,hɛnz
hendy,hɛndi
heney,hɛni
henk,hɛŋk
henly,hɛnɫi
henn,hɛn
henne,hɛni
henri,ɑnɹi
hens,hɛnz
heon,hiən
hep,hɛp
hepp,hɛp
her,hɝ
hera,hɪɹə
herbs,hɝbz
herbs,ɝbz
herda,hɛɹdə
herds,hɝdz
herdt,hɝt
heres,hɪɹz
herin,hɛɹɪn
hero,hɪɹoʊ
herre,həɹi
herro,hɛɹoʊ
hers,hɝz
hersh,hɝʃ
hert,hɝt
hertz,hɝts
herve,hɝv
hesch,hɛʃ
hesik,hɛsɪk
hesse,hɛs
heth,hɛθ
hetu,hitʃu
hevey,hɪveɪ
hewer,hjuɝ
hews,hjuz
hex,hɛks
hext,hɛkst
heydt,heɪdt
heyen,haɪn
heyn,heɪn
heys,heɪz
hi,haɪ
hiatt,haɪət
hibma,hɪbmə
hibor,haɪbɝ
hice,haɪs
hicks,hɪks
hide,haɪd
hides,haɪdz
hidy,haɪdi
hiett,haɪt
high,haɪ
highs,haɪz
hiked,haɪkt
hildy,hɪɫdi
hiles,haɪɫz
hills,hɪɫz
hills,hɪɫz
hilo,hiɫoʊ
hilts,hɪɫts
hilty,hɪɫti
him,hɪm
hime,haɪm
himel,hɪməɫ
hinch,hɪntʃ
hinck,hɪŋk
hind,haɪnd
hindu,hɪndu
hine,haɪn
hiney,hɪni
hinge,hɪndʒ
hino,hinoʊ
hintz,hɪnts
hinz,hɪnz
hinze,hɪnz
hiott,haɪət
hippe,hɪp
hippo,hɪpoʊ
hipps,hɪps
hire,haɪɝ
hired,haɪɝd
hires,haɪɹz
hirn,hɝn
hirt,hɝt
his,hɪz
hisaw,haɪsɔ
hisel,hɪsəɫ
hisey,hɪsi
hisle,haɪəɫ
hisss,hɪsɪz
hitch,hɪtʃ
hites,haɪts
hitt,hɪt
hitty,hɪti
hive,haɪv
hives,haɪvz
hix,hɪks
hjelm,hjɛɫm
hmm,hm
hmong,hmɔŋ
hmong,həmɔŋ
ho,hoʊ
hoagy,hoʊɡi
hoang,hoʊŋ
hoard,hɔɹd
hoare,hɔɹ
hoax,hoʊks
hob,hɑb
hobbs,hɑbz
hoben,hɑbən
hobs,hɑbz
hoc,hɑk
hoch,hɑk
hock,hɑk
hodde,hɑd
hoeck,hoʊk
hoefs,hoʊfs
hoeg,hoʊɡ
hoehn,hoʊn
hoel,hoʊɫ
hoen,hoʊn
hoes,hoʊz
hof,hɑf
hoff,hɔf
hofi,hoʊfi
hog,hɑɡ
hoge,hoʊdʒ
hogg,hɑɡ
hogs,hɑɡz
hogue,hoʊɡ
hoh,hoʊ
hohl,hoʊɫ
hohlt,hoʊɫt
hoit,hɔɪt
hoium,hɑiəm
hok,hɔk
hoke,hoʊk
hokey,hoʊki
hola,hoʊɫə
hold,hoʊɫd
hole,hoʊɫ
holed,hoʊɫd
holl,hɑɫ
holle,hɑɫ
holm,hoʊm
holme,hoʊɫm
holte,hoʊɫt
holy,hoʊɫi
hom,hɑm
homes,hoʊmz
homey,hoʊmi
homme,hɑm
homs,hɑmz
hon,hən
honea,hɑniə
honed,hoʊnd
hones,hoʊnz
honk,hɔŋk
honks,hɔŋks
honn,hɑn
hontz,hɑnts
hood,hʊd
hoods,hʊdz
hoof,huf
hoofs,hʊfs
hooge,hudʒ
hooks,hʊks
hooky,hʊki
hoon,hun
hoop,hup
hoose,hus
hoot,hut
horns,hɔɹnz
hors,hɔɹz
horse,hɔɹs
horst,hɔɹst
hose,hoʊz
hosie,hoʊzi
hosni,hɔsni
hoss,hɑs
hot,hɑt
hote,hoʊt
hoth,hɑθ
hotly,hɑtɫi
hotz,hɑts
hou,hu
houff,hoʊf
houge,haʊdʒ
hough,həf
houk,haʊk
how,haʊ
howd,haʊd
hows,haʊz
howat,haʊət
howe,haʊ
hower,haʊɝ
howes,haʊz
howie,haʊi
howl,haʊɫ
howle,haʊəɫ
howls,haʊɫz
hoxie,hɑksi
hoy,hɔɪ
hoyer,hɔɪɝ
hoyle,hɔɪɫ
hrawi,hɹɑwi
hreha,hɹihə
hren,hɹɛn
hritz,hɹɪts
hron,hɹɑn
hruby,hɹubi
hsia,ʃɑ
hsieh,ʃiɛ
hu,hu
hua,hwɑ
huang,hwɑŋ
hub,həb
huber,hjubɝ
hubor,hjubɝ
hubs,həbz
hucke,hək
huds,hədz
hudak,hudək
hudec,hudɪk
hudek,hudɪk
hued,hjud
huett,hut
huff,həf
huffy,həfi
hug,həɡ
huge,judʒ
huggy,həɡi
hughs,juz
hughy,jui
hugus,juɡəs
huhn,hən
huie,jui
huish,juɪʃ
huitt,hut
hula,huɫə
hulce,həɫs
hulen,həɫən
hulin,juɫɪn
hull,həɫ
huls,həɫz
hult,həɫt
hultz,həɫts
hume,hjum
humi,hjumi
humid,jumɪd
humke,həmki
humm,həm
hump,həmp
hums,həmz
hun,hən
hunch,həntʃ
hundt,hənt
hunke,həŋk
hunks,həŋks
hunts,hənts
hunte,hənt
hunts,hənts
huot,hjuət
hurco,hɝkoʊ
hurl,hɝɫ
hurly,hɝɫi
hurn,hɝn
hursh,hɝʃ
hurta,hɝtə
hurts,hɝts
husar,husɝ
husby,həsbi
huse,hjuz
